,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
147,10:30 AM                                                             Wednesday,September 18th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Wednesday,0.82,2019-09-18,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
148,11:30 AM                                                             Wednesday,September 18th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Wednesday,0.82,2019-09-18,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
149,03:30 PM                                                             Wednesday,September 18th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Wednesday,0.84,2019-09-18,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
150,06:00 AM                                                             Thursday,September 19th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.82,2019-09-19,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
151,07:30 AM                                                             Thursday,September 19th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Thursday,0.82,2019-09-19,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
152,10:30 AM                                                             Thursday,September 19th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Thursday,0.82,2019-09-19,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
153,11:30 AM                                                             Thursday,September 19th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Thursday,0.82,2019-09-19,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
154,03:30 PM                                                             Thursday,September 19th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Thursday,0.84,2019-09-19,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
155,06:00 AM                                                             Friday,September 20th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.82,2019-09-20,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
156,07:30 AM                                                             Friday,September 20th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.82,2019-09-20,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
157,10:30 AM                                                             Friday,September 20th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Friday,0.82,2019-09-20,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
158,11:30 AM                                                             Friday,September 20th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.82,2019-09-20,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
159,03:30 PM                                                             Friday,September 20th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.84,2019-09-20,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
160,06:00 AM                                                             Thursday,September 5th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-05,Dodoma,Mbeya,2019-09-04 00:17:30.292381
161,06:00 AM                                                             Friday,September 6th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Friday,0.93,2019-09-06,Dodoma,Mbeya,2019-09-04 00:17:30.292381
162,06:00 AM                                                             Saturday,September 7th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Dodoma,Mbeya,2019-09-04 00:17:30.292381
163,06:00 AM                                                             Sunday,September 8th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Dodoma,Mbeya,2019-09-04 00:17:30.292381
164,06:00 AM                                                             Monday,September 9th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Dodoma,Mbeya,2019-09-04 00:17:30.292381
165,06:00 AM                                                             Tuesday,September 10th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Dodoma,Mbeya,2019-09-04 00:17:30.292381
166,06:00 AM                                                             Wednesday,September 11th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-11,Dodoma,Mbeya,2019-09-04 00:17:30.292381
167,06:00 AM                                                             Thursday,September 12th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-12,Dodoma,Mbeya,2019-09-04 00:17:30.292381
168,06:00 AM                                                             Friday,September 13th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Friday,0.93,2019-09-13,Dodoma,Mbeya,2019-09-04 00:17:30.292381
169,06:00 AM                                                             Saturday,September 14th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-14,Dodoma,Mbeya,2019-09-04 00:17:30.292381
170,06:00 AM                                                             Sunday,September 15th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-15,Dodoma,Mbeya,2019-09-04 00:17:30.292381
171,06:00 AM                                                             Monday,September 16th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Monday,0.93,2019-09-16,Dodoma,Mbeya,2019-09-04 00:17:30.292381
172,06:00 AM                                                             Tuesday,September 17th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-17,Dodoma,Mbeya,2019-09-04 00:17:30.292381
173,06:00 AM                                                             Wednesday,September 18th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-18,Dodoma,Mbeya,2019-09-04 00:17:30.292381
174,06:00 AM                                                             Thursday,September 19th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-19,Dodoma,Mbeya,2019-09-04 00:17:30.292381
175,06:00 AM                                                             Friday,September 20th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Friday,0.93,2019-09-20,Dodoma,Mbeya,2019-09-04 00:17:30.292381
