,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
145,07:30 AM                                                             Friday,September 20th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.82,2019-09-20,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
146,10:30 AM                                                             Friday,September 20th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Friday,0.82,2019-09-20,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
147,11:30 AM                                                             Friday,September 20th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.82,2019-09-20,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
148,03:30 PM                                                             Friday,September 20th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.84,2019-09-20,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
149,06:00 AM                                                             Saturday,September 7th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Dodoma,Mbeya,2019-09-06 00:18:05.659942
150,06:00 AM                                                             Sunday,September 8th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Sunday,0.95,2019-09-08,Dodoma,Mbeya,2019-09-06 00:18:05.659942
151,06:00 AM                                                             Monday,September 9th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Dodoma,Mbeya,2019-09-06 00:18:05.659942
152,06:00 AM                                                             Tuesday,September 10th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Dodoma,Mbeya,2019-09-06 00:18:05.659942
153,06:00 AM                                                             Wednesday,September 11th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-11,Dodoma,Mbeya,2019-09-06 00:18:05.659942
154,06:00 AM                                                             Thursday,September 12th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-12,Dodoma,Mbeya,2019-09-06 00:18:05.659942
155,06:00 AM                                                             Friday,September 13th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Friday,0.93,2019-09-13,Dodoma,Mbeya,2019-09-06 00:18:05.659942
156,06:00 AM                                                             Saturday,September 14th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-14,Dodoma,Mbeya,2019-09-06 00:18:05.659942
157,06:00 AM                                                             Sunday,September 15th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-15,Dodoma,Mbeya,2019-09-06 00:18:05.659942
158,06:00 AM                                                             Monday,September 16th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Monday,0.93,2019-09-16,Dodoma,Mbeya,2019-09-06 00:18:05.659942
159,06:00 AM                                                             Tuesday,September 17th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-17,Dodoma,Mbeya,2019-09-06 00:18:05.659942
160,06:00 AM                                                             Wednesday,September 18th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-18,Dodoma,Mbeya,2019-09-06 00:18:05.659942
161,06:00 AM                                                             Thursday,September 19th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-19,Dodoma,Mbeya,2019-09-06 00:18:05.659942
162,06:00 AM                                                             Friday,September 20th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Friday,0.93,2019-09-20,Dodoma,Mbeya,2019-09-06 00:18:05.659942
163,06:00 AM                                                             Saturday,September 21st,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-21,Dodoma,Mbeya,2019-09-06 00:18:05.659942
164,06:00 AM                                                             Saturday,September 7th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Saturday,0.82,2019-09-07,Dodoma,Dar es Salaam,2019-09-06 00:18:05.659942
165,07:30 AM                                                             Saturday,September 7th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Saturday,0.82,2019-09-07,Dodoma,Dar es Salaam,2019-09-06 00:18:05.659942
166,09:30 AM                                                             Saturday,September 7th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Saturday,0.82,2019-09-07,Dodoma,Dar es Salaam,2019-09-06 00:18:05.659942
167,10:00 AM                                                             Saturday,September 7th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Saturday,0.82,2019-09-07,Dodoma,Dar es Salaam,2019-09-06 00:18:05.659942
168,06:00 AM                                                             Sunday,September 8th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Sunday,0.91,2019-09-08,Dodoma,Dar es Salaam,2019-09-06 00:18:05.659942
169,07:30 AM                                                             Sunday,September 8th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Sunday,0.91,2019-09-08,Dodoma,Dar es Salaam,2019-09-06 00:18:05.659942
170,06:00 AM                                                             Monday,September 9th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Monday,0.85,2019-09-09,Dodoma,Dar es Salaam,2019-09-06 00:18:05.659942
171,07:30 AM                                                             Monday,September 9th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Monday,0.85,2019-09-09,Dodoma,Dar es Salaam,2019-09-06 00:18:05.659942
