,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
42,03:30 PM                                                             Saturday,August 24th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.82,2019-08-24,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
43,06:00 AM                                                             Sunday,August 25th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.82,2019-08-25,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
44,07:30 AM                                                             Sunday,August 25th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Sunday,0.82,2019-08-25,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
45,09:30 AM                                                             Sunday,August 25th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Sunday,0.83,2019-08-25,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
46,10:00 AM                                                             Sunday,August 25th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Sunday,0.83,2019-08-25,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
47,10:30 AM                                                             Sunday,August 25th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Sunday,0.84,2019-08-25,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
48,11:30 AM                                                             Sunday,August 25th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Sunday,0.84,2019-08-25,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
49,03:30 PM                                                             Sunday,August 25th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Sunday,0.82,2019-08-25,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
50,06:00 AM                                                             Monday,August 26th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Monday,0.82,2019-08-26,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
51,07:30 AM                                                             Monday,August 26th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Monday,0.82,2019-08-26,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
52,09:30 AM                                                             Monday,August 26th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Monday,0.82,2019-08-26,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
53,10:00 AM                                                             Monday,August 26th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Monday,0.82,2019-08-26,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
54,10:30 AM                                                             Monday,August 26th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Monday,0.81,2019-08-26,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
55,11:30 AM                                                             Monday,August 26th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Monday,0.81,2019-08-26,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
56,03:30 PM                                                             Monday,August 26th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Monday,0.84,2019-08-26,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
57,06:00 AM                                                             Tuesday,August 27th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.82,2019-08-27,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
58,07:30 AM                                                             Tuesday,August 27th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.82,2019-08-27,Dar es Salaam,Dodoma,2019-08-22 00:18:05.992481
59,06:00 AM                                                             Friday,August 23rd,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Friday,0.93,2019-08-23,Dodoma,Mbeya,2019-08-22 00:18:05.992481
60,06:00 AM                                                             Saturday,August 24th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Saturday,0.98,2019-08-24,Dodoma,Mbeya,2019-08-22 00:18:05.992481
61,06:00 AM                                                             Sunday,August 25th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Sunday,0.93,2019-08-25,Dodoma,Mbeya,2019-08-22 00:18:05.992481
62,06:00 AM                                                             Monday,August 26th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Monday,0.93,2019-08-26,Dodoma,Mbeya,2019-08-22 00:18:05.992481
63,06:00 AM                                                             Friday,August 23rd,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Friday,0.82,2019-08-23,Dodoma,Dar es Salaam,2019-08-22 00:18:05.992481
64,07:30 AM                                                             Friday,August 23rd,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Friday,0.82,2019-08-23,Dodoma,Dar es Salaam,2019-08-22 00:18:05.992481
65,09:30 AM                                                             Friday,August 23rd,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Friday,0.86,2019-08-23,Dodoma,Dar es Salaam,2019-08-22 00:18:05.992481
66,10:00 AM                                                             Friday,August 23rd,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Friday,0.86,2019-08-23,Dodoma,Dar es Salaam,2019-08-22 00:18:05.992481
67,06:00 AM                                                             Saturday,August 24th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Saturday,0.83,2019-08-24,Dodoma,Dar es Salaam,2019-08-22 00:18:05.992481
68,07:30 AM                                                             Saturday,August 24th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Saturday,0.83,2019-08-24,Dodoma,Dar es Salaam,2019-08-22 00:18:05.992481
